"Story","Title","Result","Date","Stability","Duration (s)"
"As a user, I want to log in to OpenCart to check different functionalities","Add orders to cart","FAILURE","2024-04-01T16:27:38.8405242-05:00[America/Bogota]","0.0","24.51"
